Date,Close,Open,High,Low,Daily High,Daily Low,Weekly High,Weekly Low,Monthly High,Monthly Low,Quarterly High,Quarterly Low
2020-11-11,170.6562,170.2188,170.8438,170.3125,170.8438,170.3125,174.9688,171.4062,177.2812,171.6875,183.1875,173.5
2020-11-10,170.0,171.0,171.4375,169.9375,171.4375,169.9375,174.9688,171.4062,177.2812,171.6875,183.1875,173.5
2020-11-09,170.1875,173.0312,171.0938,170.0938,171.0938,170.0938,174.9688,171.4062,177.2812,171.6875,183.1875,173.5
2020-11-06,173.3125,174.75,174.9688,172.9062,174.9688,172.9062,174.4062,172.0,177.2812,171.6875,183.1875,173.5
2020-11-05,174.3438,174.625,174.7812,174.3125,174.7812,174.3125,174.4062,172.0,177.2812,171.6875,183.1875,173.5
2020-11-04,174.4375,171.1562,174.6562,174.0625,174.6562,174.0625,174.4062,172.0,177.2812,171.6875,183.1875,173.5
2020-11-03,172.0312,172.8125,172.0312,171.4062,172.0312,171.4062,174.4062,172.0,177.2812,171.6875,183.1875,173.5
2020-11-02,172.75,172.1562,172.8125,172.5625,172.8125,172.5625,174.4062,172.0,177.2812,171.6875,183.1875,173.5
2020-10-30,172.4688,173.2188,173.5938,172.0,173.5938,172.0,174.8438,171.6875,178.5312,174.1875,183.1875,173.5
2020-10-29,172.8438,174.25,174.4062,172.625,174.4062,172.625,174.8438,171.6875,178.5312,174.1875,183.1875,173.5
2020-10-28,174.0312,174.375,174.3438,174.1875,174.3438,174.1875,174.8438,171.6875,178.5312,174.1875,183.1875,173.5
2020-10-27,174.0938,173.5312,174.4062,173.375,174.4062,173.375,174.8438,171.6875,178.5312,174.1875,183.1875,173.5
2020-10-26,173.5938,172.7188,173.9375,172.6875,173.9375,172.6875,174.8438,171.6875,178.5312,174.1875,183.1875,173.5
2020-10-23,172.5938,171.9688,172.7812,171.6875,172.7812,171.6875,176.3125,174.0,178.5312,174.1875,183.1875,173.5
2020-10-22,172.3438,172.9062,173.4688,171.7812,173.4688,171.7812,176.3125,174.0,178.5312,174.1875,183.1875,173.5
2020-10-21,173.0938,173.6562,173.5625,172.8438,173.5625,172.8438,176.3125,174.0,178.5312,174.1875,183.1875,173.5
2020-10-20,173.5,174.25,174.4375,173.375,174.4375,173.375,176.3125,174.0,178.5312,174.1875,183.1875,173.5
2020-10-19,174.5,174.75,174.8438,173.9375,174.8438,173.9375,176.3125,174.0,178.5312,174.1875,183.1875,173.5
2020-10-16,174.9062,175.0938,175.5625,174.5,175.5625,174.5,175.0,173.3125,178.5312,174.1875,183.1875,173.5
2020-10-15,175.25,175.25,176.3125,175.0,176.3125,175.0,175.0,173.3125,178.5312,174.1875,183.1875,173.5
2020-10-14,175.375,175.1562,175.375,175.1875,175.375,175.1875,175.0,173.3125,178.5312,174.1875,183.1875,173.5
2020-10-13,175.1875,174.375,175.25,174.25,175.25,174.25,175.0,173.3125,178.5312,174.1875,183.1875,173.5
2020-10-12,174.375,174.0938,174.4375,174.0,174.4375,174.0,175.0,173.3125,178.5312,174.1875,183.1875,173.5
2020-10-09,174.0312,173.75,174.1562,173.9688,174.1562,173.9688,177.375,175.4375,178.5312,174.1875,183.1875,173.5
2020-10-08,174.1875,173.5938,174.3125,173.5625,174.3125,173.5625,177.375,175.4375,178.5312,174.1875,183.1875,173.5
2020-10-07,173.6562,174.875,175.0,173.3125,175.0,173.3125,177.375,175.4375,178.5312,174.1875,183.1875,173.5
2020-10-06,174.6875,173.75,174.9375,174.4375,174.9375,174.4375,177.375,175.4375,178.5312,174.1875,183.1875,173.5
2020-10-05,174.2188,175.6875,174.0625,173.6875,174.0625,173.6875,177.375,175.4375,178.5312,174.1875,183.1875,173.5
2020-10-02,175.9062,176.2188,177.0,175.5938,177.0,175.5938,177.2812,175.9375,178.5312,174.1875,183.1875,173.5
2020-10-01,176.3438,176.0938,176.5625,176.125,176.5625,176.125,177.2812,175.9375,178.5312,174.1875,183.1875,173.5
2020-09-30,176.2812,177.0938,177.2812,175.4375,177.2812,175.4375,177.2812,175.9375,178.5312,174.1875,183.1875,173.5
2020-09-29,177.2188,177.0625,177.375,176.8438,177.375,176.8438,177.2812,175.9375,183.1875,173.5,183.0625,170.9375
2020-09-28,176.8438,177.125,177.1875,176.5938,177.1875,176.5938,177.2812,175.9375,183.1875,173.5,183.0625,170.9375
2020-09-25,177.0312,176.875,177.2812,176.625,177.2812,176.625,177.4375,175.875,183.1875,173.5,183.0625,170.9375
2020-09-24,176.9688,176.5938,177.0,176.375,177.0,176.375,177.4375,175.875,183.1875,173.5,183.0625,170.9375
2020-09-23,176.4688,176.5,176.9688,175.9375,176.9688,175.9375,177.4375,175.875,183.1875,173.5,183.0625,170.9375
2020-09-22,176.6875,176.625,176.8125,176.2188,176.8125,176.2188,177.4375,175.875,183.1875,173.5,183.0625,170.9375
2020-09-21,176.5312,176.0625,177.2812,176.0625,177.2812,176.0625,177.4375,175.875,183.1875,173.5,183.0625,170.9375
2020-09-18,176.0,176.3125,176.875,175.9062,176.875,175.9062,177.0,175.0,183.1875,173.5,183.0625,170.9375
2020-09-17,176.4688,176.0938,177.4375,176.0938,177.4375,176.0938,177.0,175.0,183.1875,173.5,183.0625,170.9375
2020-09-16,176.2188,176.4375,177.125,175.875,177.125,175.875,177.0,175.0,183.1875,173.5,183.0625,170.9375
2020-09-15,176.5,176.5938,176.75,176.0938,176.75,176.0938,177.0,175.0,183.1875,173.5,183.0625,170.9375
2020-09-14,176.6875,176.625,177.0625,176.3125,177.0625,176.3125,177.0,175.0,183.1875,173.5,183.0625,170.9375
2020-09-11,176.5938,176.375,176.6875,175.8125,176.6875,175.8125,178.5312,174.1875,183.1875,173.5,183.0625,170.9375
2020-09-10,176.25,175.7188,176.4688,175.0,176.4688,175.0,178.5312,174.1875,183.1875,173.5,183.0625,170.9375
2020-09-09,175.7188,176.5,177.0,175.5312,177.0,175.5312,178.5312,174.1875,183.1875,173.5,183.0625,170.9375
2020-09-08,176.2812,175.4062,176.9688,175.125,176.9688,175.125,178.5312,174.1875,183.1875,173.5,183.0625,170.9375
2020-09-04,175.375,177.5,176.8438,175.25,176.8438,175.25,180.0625,173.5,183.1875,173.5,183.0625,170.9375
2020-09-03,177.875,177.1875,178.5312,176.7812,178.5312,176.7812,180.0625,173.5,183.1875,173.5,183.0625,170.9375
2020-09-02,177.2188,176.375,177.3438,175.875,177.3438,175.875,180.0625,173.5,183.1875,173.5,183.0625,170.9375
2020-09-01,176.3438,175.4062,176.4688,174.6562,176.4688,174.6562,180.0625,173.5,183.1875,173.5,183.0625,170.9375
2020-08-31,175.7188,174.9688,175.8125,174.1875,175.8125,174.1875,180.0625,173.5,183.1875,173.5,183.0625,170.9375
2020-08-28,174.7812,174.4688,175.25,173.5,175.25,173.5,179.875,177.6875,182.4688,177.1875,183.0625,170.9375
2020-08-27,174.75,176.4062,177.4375,174.4688,177.4375,174.4688,179.875,177.6875,182.4688,177.1875,183.0625,170.9375
2020-08-26,178.1562,178.4062,178.4688,177.375,178.4688,177.375,179.875,177.6875,182.4688,177.1875,183.0625,170.9375
2020-08-25,178.5312,179.2188,179.2812,177.5938,179.2812,177.5938,179.875,177.6875,182.4688,177.1875,183.0625,170.9375
2020-08-24,179.4375,179.6875,180.0625,179.1562,180.0625,179.1562,179.875,177.6875,182.4688,177.1875,183.0625,170.9375
2020-08-21,179.5938,179.125,179.875,178.875,179.875,178.875,182.0,177.5,182.4688,177.1875,183.0625,170.9375
2020-08-20,179.3438,178.2188,179.5,178.2188,179.5,178.2188,182.0,177.5,182.4688,177.1875,183.0625,170.9375
2020-08-19,178.4375,178.8438,179.4062,178.0,179.4062,178.0,182.0,177.5,182.4688,177.1875,183.0625,170.9375
2020-08-18,178.8125,178.25,179.0312,178.1875,179.0312,178.1875,182.0,177.5,182.4688,177.1875,183.0625,170.9375
2020-08-17,178.3438,177.8438,178.75,177.6875,178.75,177.6875,182.0,177.5,182.4688,177.1875,183.0625,170.9375
2020-08-14,177.8438,177.6875,178.4688,177.6562,178.4688,177.6562,183.1875,181.2812,182.4688,177.1875,183.0625,170.9375
2020-08-13,177.8125,178.625,179.625,177.5,179.625,177.5,183.1875,181.2812,182.4688,177.1875,183.0625,170.9375
2020-08-12,178.7812,179.5,179.9688,178.25,179.9688,178.25,183.1875,181.2812,182.4688,177.1875,183.0625,170.9375
2020-08-11,179.125,181.1562,181.3125,179.0312,181.3125,179.0312,183.1875,181.2812,182.4688,177.1875,183.0625,170.9375
2020-08-10,181.2812,181.4688,182.0,181.0625,182.0,181.0625,183.1875,181.2812,182.4688,177.1875,183.0625,170.9375
2020-08-07,181.5938,182.2812,182.8125,181.4062,182.8125,181.4062,182.8125,179.9375,182.4688,177.1875,183.0625,170.9375
2020-08-06,182.25,181.875,183.1875,181.7188,183.1875,181.7188,182.8125,179.9375,182.4688,177.1875,183.0625,170.9375
2020-08-05,182.0938,182.9688,183.0,181.6562,183.0,181.6562,182.8125,179.9375,182.4688,177.1875,183.0625,170.9375
2020-08-04,182.7812,181.7812,183.0,181.5938,183.0,181.5938,182.8125,179.9375,182.4688,177.1875,183.0625,170.9375
2020-08-03,181.5938,182.4062,182.5312,181.2812,182.5312,181.2812,182.8125,179.9375,182.4688,177.1875,183.0625,170.9375
2020-07-31,182.2812,182.125,182.8125,181.6562,182.8125,181.6562,181.9375,179.6875,182.4688,177.1875,183.0625,170.9375
2020-07-30,182.3125,181.375,182.4688,181.3125,182.4688,181.3125,181.9375,179.6875,179.3125,170.9375,183.0625,170.9375
2020-07-29,181.2812,181.5,181.625,180.9062,181.625,180.9062,181.9375,179.6875,179.3125,170.9375,183.0625,170.9375
2020-07-28,181.4375,180.4688,181.5938,179.9375,181.5938,179.9375,181.9375,179.6875,179.3125,170.9375,183.0625,170.9375
2020-07-27,180.6562,181.0,181.6562,180.4062,181.6562,180.4062,181.9375,179.6875,179.3125,170.9375,183.0625,170.9375
2020-07-24,181.0312,181.2812,181.9375,180.7188,181.9375,180.7188,180.75,178.9688,179.3125,170.9375,183.0625,170.9375
2020-07-23,181.0938,180.5312,181.3125,180.5,181.3125,180.5,180.75,178.9688,179.3125,170.9375,183.0625,170.9375
2020-07-22,180.625,180.3438,181.0,180.25,181.0,180.25,180.75,178.9688,179.3125,170.9375,183.0625,170.9375
2020-07-21,180.2812,180.25,180.625,179.8438,180.625,179.8438,180.75,178.9688,179.3125,170.9375,183.0625,170.9375
2020-07-20,180.0,179.6875,180.4688,179.6875,180.4688,179.6875,180.75,178.9688,179.3125,170.9375,183.0625,170.9375
2020-07-17,179.7188,180.0625,180.5625,179.5938,180.5625,179.5938,181.4375,177.1875,179.3125,170.9375,183.0625,170.9375
2020-07-16,180.2188,179.6562,180.4688,179.5,180.4688,179.5,181.4375,177.1875,179.3125,170.9375,183.0625,170.9375
2020-07-15,179.7188,179.75,180.1875,179.0938,180.1875,179.0938,181.4375,177.1875,179.3125,170.9375,183.0625,170.9375
2020-07-14,180.2812,180.0938,180.75,179.7812,180.75,179.7812,181.4375,177.1875,179.3125,170.9375,183.0625,170.9375
2020-07-13,179.625,179.5938,180.2188,178.9688,180.2188,178.9688,181.4375,177.1875,179.3125,170.9375,183.0625,170.9375
2020-07-10,179.8125,180.1562,181.4375,179.5312,181.4375,179.5312,179.5312,177.2812,179.3125,170.9375,183.0625,170.9375
2020-07-09,180.375,178.625,180.5625,178.5938,180.5625,178.5938,179.5312,177.2812,179.3125,170.9375,183.0625,170.9375
2020-07-08,178.9375,179.2188,179.2812,178.4375,179.2812,178.4375,179.5312,177.2812,179.3125,170.9375,183.0625,170.9375
2020-07-07,179.0,178.0312,179.375,177.7812,179.375,177.7812,179.5312,177.2812,179.3125,170.9375,183.0625,170.9375
2020-07-06,177.9688,178.125,178.5625,177.1875,178.5625,177.1875,179.5312,177.2812,179.3125,170.9375,183.0625,170.9375
2020-07-02,178.2812,178.2812,178.5625,177.2812,178.5625,177.2812,179.2188,176.4062,179.3125,170.9375,183.0625,170.9375
2020-07-01,178.125,178.4688,178.5,177.4688,178.5,177.4688,179.2188,176.4062,179.3125,170.9375,183.0625,170.9375
2020-06-30,178.5625,179.3125,179.5312,178.2188,179.5312,178.2188,179.2188,176.4062,179.3125,170.9375,183.0625,170.9375
2020-06-29,179.0312,179.0312,179.3125,178.7812,179.3125,178.7812,179.2188,176.4062,182.4688,176.75,191.6875,155.1562
2020-06-26,179.0938,179.1562,179.2188,178.9688,179.2188,178.9688,178.4375,174.9062,182.4688,176.75,191.6875,155.1562
2020-06-25,178.2188,178.0625,178.625,177.8438,178.625,177.8438,178.4375,174.9062,182.4688,176.75,191.6875,155.1562
2020-06-24,177.875,176.8125,178.125,176.4062,178.125,176.4062,178.4375,174.9062,182.4688,176.75,191.6875,155.1562
2020-06-23,176.9375,177.1875,177.9375,176.5,177.9375,176.5,178.4375,174.9062,182.4688,176.75,191.6875,155.1562
2020-06-22,177.2188,177.4375,178.0312,177.0938,178.0312,177.0938,178.4375,174.9062,182.4688,176.75,191.6875,155.1562
2020-06-19,177.2812,176.9062,177.5625,176.0625,177.5625,176.0625,178.4062,171.7188,182.4688,176.75,191.6875,155.1562
2020-06-18,177.4062,175.9688,177.4688,175.9375,177.4688,175.9375,178.4062,171.7188,182.4688,176.75,191.6875,155.1562
2020-06-17,176.1875,175.5625,176.4062,175.2812,176.4062,175.2812,178.4062,171.7188,182.4688,176.75,191.6875,155.1562
2020-06-16,175.6875,176.875,176.9062,174.9062,176.9062,174.9062,178.4062,171.7188,182.4688,176.75,191.6875,155.1562
2020-06-15,177.3125,177.3438,178.4375,176.8125,178.4375,176.8125,178.4062,171.7188,182.4688,176.75,191.6875,155.1562
2020-06-12,177.1875,178.0625,178.2812,176.6875,178.2812,176.6875,178.8125,170.9375,182.4688,176.75,191.6875,155.1562
2020-06-11,178.3438,176.125,178.4062,176.125,178.4062,176.125,178.8125,170.9375,182.4688,176.75,191.6875,155.1562
2020-06-10,175.9062,174.375,176.2812,174.2188,176.2812,174.2188,178.8125,170.9375,182.4688,176.75,191.6875,155.1562
2020-06-09,174.3125,173.0312,174.9688,173.0,174.9688,173.0,178.8125,170.9375,182.4688,176.75,191.6875,155.1562
2020-06-08,172.875,172.5625,173.4062,171.7188,173.4062,171.7188,178.8125,170.9375,182.4688,176.75,191.6875,155.1562
2020-06-05,172.5,173.875,174.4688,170.9375,174.4688,170.9375,180.4688,176.75,182.4688,176.75,191.6875,155.1562
2020-06-04,174.0,175.7812,176.0312,173.7812,176.0312,173.7812,180.4688,176.75,182.4688,176.75,191.6875,155.1562
2020-06-03,175.5,177.1875,177.375,175.0938,177.375,175.0938,180.4688,176.75,182.4688,176.75,191.6875,155.1562
2020-06-02,177.3438,177.6562,178.0312,176.9375,178.0312,176.9375,180.4688,176.75,182.4688,176.75,191.6875,155.1562
2020-06-01,177.75,178.375,178.8125,177.0625,178.8125,177.0625,180.4688,176.75,182.4688,176.75,191.6875,155.1562
2020-05-29,178.375,177.3125,178.5,177.3125,178.5,177.3125,181.125,177.8125,183.0625,177.4375,191.6875,155.1562
2020-05-28,177.0625,177.625,178.0,176.75,178.0,176.75,181.125,177.8125,183.0625,177.4375,191.6875,155.1562
2020-05-27,179.4688,178.9062,179.9062,178.1562,179.9062,178.1562,181.125,177.8125,183.0625,177.4375,191.6875,155.1562
2020-05-26,178.9688,180.2812,180.4688,178.8125,180.4688,178.8125,181.125,177.8125,183.0625,177.4375,191.6875,155.1562
2020-05-22,180.25,179.8125,181.125,179.75,181.125,179.75,182.4688,178.4688,183.0625,177.4375,191.6875,155.1562
2020-05-21,179.7188,179.4688,180.25,179.4062,180.25,179.4062,182.4688,178.4688,183.0625,177.4375,191.6875,155.1562
2020-05-20,179.625,179.1562,179.875,178.5312,179.875,178.5312,182.4688,178.4688,183.0625,177.4375,191.6875,155.1562
2020-05-19,178.625,178.4375,179.1562,177.8125,179.1562,177.8125,182.4688,178.4688,183.0625,177.4375,191.6875,155.1562
2020-05-18,178.1562,181.0312,181.125,178.0625,181.125,178.0625,182.4688,178.4688,183.0625,177.4375,191.6875,155.1562
2020-05-15,180.9375,181.5625,182.4688,180.7188,182.4688,180.7188,181.75,178.0312,183.0625,177.4375,191.6875,155.1562
2020-05-14,181.625,180.4688,182.0625,180.375,182.0625,180.375,181.75,178.0312,183.0625,177.4375,191.6875,155.1562
2020-05-13,180.6562,180.0625,181.0625,179.875,181.0625,179.875,181.75,178.0312,183.0625,177.4375,191.6875,155.1562
2020-05-12,179.8125,178.8438,180.2812,178.5938,180.2812,178.5938,181.75,178.0312,183.0625,177.4375,191.6875,155.1562
2020-05-11,178.5,179.6875,179.8125,178.4688,179.8125,178.4688,181.75,178.0312,183.0625,177.4375,191.6875,155.1562
2020-05-08,179.6875,180.7188,181.75,179.5312,181.75,179.5312,182.625,180.0938,183.0625,177.4375,191.6875,155.1562
2020-05-07,181.125,179.0312,181.3438,178.6875,181.3438,178.6875,182.625,180.0938,183.0625,177.4375,191.6875,155.1562
2020-05-06,178.7188,180.1875,180.25,178.0312,180.25,178.0312,182.625,180.0938,183.0625,177.4375,191.6875,155.1562
2020-05-05,180.2812,180.75,180.8438,179.6562,180.8438,179.6562,182.625,180.0938,183.0625,177.4375,191.6875,155.1562
2020-05-04,180.7188,180.6562,180.9688,180.5312,180.9688,180.5312,182.625,180.0938,183.0625,177.4375,191.6875,155.1562
2020-05-01,180.6562,180.7188,181.7812,180.25,181.7812,180.25,183.0625,180.0312,183.0625,177.4375,191.6875,155.1562
2020-04-30,181.0312,181.2188,182.1562,180.2812,182.1562,180.2812,183.0625,180.0312,183.0625,177.4375,191.6875,155.1562
2020-04-29,181.375,181.9375,182.625,181.0312,182.625,181.0312,183.0625,180.0312,191.6875,167.1562,191.6875,155.1562
2020-04-28,181.8438,180.375,182.2188,180.0938,182.2188,180.0938,183.0625,180.0312,191.6875,167.1562,191.6875,155.1562
2020-04-27,180.5625,181.9062,182.0938,180.25,182.0938,180.25,183.0625,180.0312,191.6875,167.1562,191.6875,155.1562
2020-04-24,182.0,181.7188,182.3438,181.25,182.3438,181.25,182.0312,177.4375,191.6875,167.1562,191.6875,155.1562
2020-04-23,181.4062,181.0312,182.0,180.5625,182.0,180.5625,182.0312,177.4375,191.6875,167.1562,191.6875,155.1562
2020-04-22,180.9688,182.375,183.0625,180.5625,183.0625,180.5625,182.0312,177.4375,191.6875,167.1562,191.6875,155.1562
2020-04-21,182.25,181.125,183.0312,180.875,183.0312,180.875,182.0312,177.4375,191.6875,167.1562,191.6875,155.1562
2020-04-20,180.75,180.2188,181.1875,180.0312,181.1875,180.0312,182.0312,177.4375,191.6875,167.1562,191.6875,155.1562
2020-04-17,179.875,180.5938,182.0312,179.5,182.0312,179.5,182.125,177.5625,191.6875,167.1562,191.6875,155.1562
2020-04-16,181.4062,180.5938,181.6875,180.0625,181.6875,180.0625,182.125,177.5625,191.6875,167.1562,191.6875,155.1562
2020-04-15,180.5625,177.7812,181.0,177.6875,181.0,177.6875,182.125,177.5625,191.6875,167.1562,191.6875,155.1562
2020-04-14,177.6875,177.5938,178.4375,177.4375,178.4375,177.4375,182.125,177.5625,191.6875,167.1562,191.6875,155.1562
2020-04-13,178.125,178.3438,179.0625,177.4375,179.0625,177.4375,182.125,177.5625,191.6875,167.1562,191.6875,155.1562
2020-04-09,178.8438,177.9375,179.1875,177.5625,179.1875,177.5625,182.9688,178.8438,191.6875,167.1562,191.6875,155.1562
2020-04-08,178.2812,179.5938,180.0938,177.875,180.0938,177.875,182.9688,178.8438,191.6875,167.1562,191.6875,155.1562
2020-04-07,179.2188,180.5938,180.625,177.875,180.625,177.875,182.9688,178.8438,191.6875,167.1562,191.6875,155.1562
2020-04-06,180.5625,182.125,182.125,180.3125,182.125,180.3125,182.9688,178.8438,191.6875,167.1562,191.6875,155.1562
2020-04-03,182.5625,181.7188,182.9688,181.4375,182.9688,181.4375,181.25,174.875,191.6875,167.1562,191.6875,155.1562
2020-04-02,181.5312,182.4062,182.8125,181.3125,182.8125,181.3125,181.25,174.875,191.6875,167.1562,191.6875,155.1562
2020-04-01,181.125,179.9062,182.7812,179.6875,182.7812,179.6875,181.25,174.875,191.6875,167.1562,191.6875,155.1562
2020-03-31,179.0625,179.125,180.5625,178.8438,180.5625,178.8438,181.25,174.875,191.6875,167.1562,191.6875,155.1562
2020-03-30,180.7188,181.0625,182.5,178.875,182.5,178.875,181.25,174.875,170.875,160.4688,165.2188,155.3125
2020-03-27,179.0625,177.5312,180.9688,177.2812,180.9688,177.2812,182.6562,167.1562,170.875,160.4688,165.2188,155.3125
2020-03-26,178.125,177.375,179.5938,177.125,179.5938,177.125,182.6562,167.1562,170.875,160.4688,165.2188,155.3125
2020-03-25,177.75,177.5312,179.6562,177.1875,179.6562,177.1875,182.6562,167.1562,170.875,160.4688,165.2188,155.3125
2020-03-24,178.8438,178.2812,179.125,176.625,179.125,176.625,182.6562,167.1562,170.875,160.4688,165.2188,155.3125
2020-03-23,179.6562,178.5938,181.25,174.875,181.25,174.875,182.6562,167.1562,170.875,160.4688,165.2188,155.3125
2020-03-20,175.9688,172.0312,178.0312,171.7188,178.0312,171.7188,191.6875,172.1562,170.875,160.4688,165.2188,155.3125
2020-03-19,172.625,170.4688,175.9688,167.8438,175.9688,167.8438,191.6875,172.1562,170.875,160.4688,165.2188,155.3125
2020-03-18,167.9688,171.7812,174.625,167.1562,174.625,167.1562,191.6875,172.1562,170.875,160.4688,165.2188,155.3125
2020-03-17,173.625,181.3125,181.5938,171.0312,181.5938,171.0312,191.6875,172.1562,170.875,160.4688,165.2188,155.3125
2020-03-16,181.0625,179.5625,182.6562,177.875,182.6562,177.875,191.6875,172.1562,170.875,160.4688,165.2188,155.3125
2020-03-13,176.6562,179.8438,180.7188,172.1562,180.7188,172.1562,180.5938,169.0,170.875,160.4688,165.2188,155.3125
2020-03-12,179.0,179.0,184.2188,176.8125,184.2188,176.8125,180.5938,169.0,170.875,160.4688,165.2188,155.3125
2020-03-11,180.5312,178.8438,182.5938,178.5312,182.5938,178.5312,180.5938,169.0,170.875,160.4688,165.2188,155.3125
2020-03-10,179.5938,184.0625,186.4062,177.7812,186.4062,177.7812,180.5938,169.0,170.875,160.4688,165.2188,155.3125
2020-03-09,185.5938,180.5312,191.6875,180.5312,191.6875,180.5312,180.5938,169.0,170.875,160.4688,165.2188,155.3125
2020-03-06,179.6875,174.0625,180.5938,173.75,180.5938,173.75,170.875,165.4688,170.875,160.4688,165.2188,155.3125
2020-03-05,173.6562,171.5938,174.25,171.3125,174.25,171.3125,170.875,165.4688,170.875,160.4688,165.2188,155.3125
2020-03-04,172.125,172.2812,173.5,170.5625,173.5,170.5625,170.875,165.4688,170.875,160.4688,165.2188,155.3125
2020-03-03,172.0312,169.4688,174.5,169.0,174.5,169.0,170.875,165.4688,170.875,160.4688,165.2188,155.3125
2020-03-02,171.0938,171.0938,171.625,169.375,171.625,169.375,170.875,165.4688,170.875,160.4688,165.2188,155.3125
2020-02-28,170.25,170.25,170.875,169.2188,170.875,169.2188,165.6875,162.0625,163.375,155.1562,165.2188,155.3125
2020-02-27,167.4688,167.0938,168.5625,166.75,168.5625,166.75,165.6875,162.0625,163.375,155.1562,165.2188,155.3125
2020-02-26,168.0938,167.2188,168.2812,166.5312,168.2812,166.5312,165.6875,162.0625,163.375,155.1562,165.2188,155.3125
2020-02-25,167.6875,166.8125,168.1562,165.9688,168.1562,165.9688,165.6875,162.0625,163.375,155.1562,165.2188,155.3125
2020-02-24,166.7188,165.9688,167.3438,165.4688,167.3438,165.4688,165.6875,162.0625,163.375,155.1562,165.2188,155.3125
2020-02-21,164.9688,164.125,165.6875,164.0,165.6875,164.0,163.2812,161.4688,163.375,155.1562,165.2188,155.3125
2020-02-20,163.9375,164.125,164.1562,163.7812,164.1562,163.7812,163.2812,161.4688,163.375,155.1562,165.2188,155.3125
2020-02-19,162.9688,163.0,163.1562,162.9062,163.1562,162.9062,163.2812,161.4688,163.375,155.1562,165.2188,155.3125
2020-02-18,163.1562,162.5938,163.5,162.0625,163.5,162.0625,163.2812,161.4688,163.375,155.1562,165.2188,155.3125
2020-02-14,162.4062,161.8438,162.8125,161.8125,162.8125,161.8125,164.1562,160.4688,163.375,155.1562,165.2188,155.3125
2020-02-13,161.875,161.6562,162.8125,161.625,162.8125,161.625,164.1562,160.4688,163.375,155.1562,165.2188,155.3125
2020-02-12,161.6875,162.1875,162.2812,161.4688,162.2812,161.4688,164.1562,160.4688,163.375,155.1562,165.2188,155.3125
2020-02-11,162.4688,162.6562,162.7812,162.1562,162.7812,162.1562,164.1562,160.4688,163.375,155.1562,165.2188,155.3125
2020-02-10,163.1562,162.6562,163.2812,162.2188,163.2812,162.2188,164.1562,160.4688,163.375,155.1562,165.2188,155.3125
2020-02-07,162.5938,161.3438,162.7812,161.3125,162.7812,161.3125,163.875,160.8438,163.375,155.1562,165.2188,155.3125
2020-02-06,161.375,161.0938,161.5312,160.4688,161.5312,160.4688,163.875,160.8438,163.375,155.1562,165.2188,155.3125
2020-02-05,161.125,161.125,161.1875,160.9375,161.1875,160.9375,163.875,160.8438,163.375,155.1562,165.2188,155.3125
2020-02-04,162.0938,163.6875,163.9375,161.8125,163.9375,161.8125,163.875,160.8438,163.375,155.1562,165.2188,155.3125
2020-02-03,163.7812,164.0625,164.1562,162.5938,164.1562,162.5938,163.875,160.8438,163.375,155.1562,165.2188,155.3125
2020-01-31,163.5312,163.8438,163.875,163.6875,163.875,163.6875,160.875,157.2812,163.375,155.1562,165.2188,155.3125
2020-01-30,162.9062,162.4688,163.375,162.2188,163.375,162.2188,160.875,157.2812,160.4062,155.3125,165.2188,155.3125
2020-01-29,162.25,161.0,162.6562,160.8438,162.6562,160.8438,160.875,157.2812,160.4062,155.3125,165.2188,155.3125
2020-01-28,161.3125,161.9688,162.7812,160.875,162.7812,160.875,160.875,157.2812,160.4062,155.3125,165.2188,155.3125
2020-01-27,162.0312,161.3125,162.2188,161.0,162.2188,161.0,160.875,157.2812,160.4062,155.3125,165.2188,155.3125
2020-01-24,160.625,159.5938,160.875,159.0312,160.875,159.0312,158.7812,156.875,160.4062,155.3125,165.2188,155.3125
2020-01-23,159.5625,158.8125,159.9688,158.7812,159.9688,158.7812,158.7812,156.875,160.4062,155.3125,165.2188,155.3125
2020-01-22,158.8125,158.5,159.0312,158.1562,159.0312,158.1562,158.7812,156.875,160.4062,155.3125,165.2188,155.3125
2020-01-21,158.5938,157.4688,158.7188,157.2812,158.7188,157.2812,158.7812,156.875,160.4062,155.3125,165.2188,155.3125
2020-01-17,157.2812,157.9062,157.9375,156.875,157.9375,156.875,159.5938,155.9062,160.4062,155.3125,165.2188,155.3125
2020-01-16,158.0938,158.5938,158.7812,157.875,158.7812,157.875,159.5938,155.9062,160.4062,155.3125,165.2188,155.3125
2020-01-15,158.5,157.9375,158.7188,157.8438,158.7188,157.8438,159.5938,155.9062,160.4062,155.3125,165.2188,155.3125
2020-01-14,157.9062,157.25,158.0,156.9375,158.0,156.9375,159.5938,155.9062,160.4062,155.3125,165.2188,155.3125
2020-01-13,157.25,157.2188,157.4375,157.1875,157.4375,157.1875,159.5938,155.9062,160.4062,155.3125,165.2188,155.3125
2020-01-10,157.625,156.75,157.8125,156.625,157.8125,156.625,158.3438,155.1562,160.4062,155.3125,165.2188,155.3125
2020-01-09,156.8125,156.2812,157.0312,155.9062,157.0312,155.9062,158.3438,155.1562,160.4062,155.3125,165.2188,155.3125
2020-01-08,156.375,157.5312,159.5938,156.25,159.5938,156.25,158.3438,155.1562,160.4062,155.3125,165.2188,155.3125
2020-01-07,157.4062,157.75,158.0938,157.3438,158.0938,157.3438,158.3438,155.1562,160.4062,155.3125,165.2188,155.3125
